Date,District,Price,year,month,cpi_monthly_avg,cpi_index,cum_price_level,population,pop_growth_rate,hcm_spatial_cost_index,real_price,population_millions,affordability_index
2018-04-06,District 7,58.82,2018,4,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,57.083743322637,96.237319,58.7965306733167
2018-04-09,District 7,54.2,2018,4,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,52.600117104504,96.237319,54.1783740648379
2018-04-10,District 7,58.67,2018,4,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,56.938171042827484,96.237319,58.64659052369077
2018-04-11,District 7,58.18,2018,4,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,56.462634928783075,96.237319,58.15678603491271
2018-04-12,District 7,58.17,2018,4,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,56.45293011012911,96.237319,58.14679002493766
2018-04-13,District 7,54.06,2018,4,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,52.46424964334845,96.237319,54.038429925187025
2018-04-16,District 7,54.39,2018,4,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,52.78450865892938,96.237319,54.36829825436409
2018-04-17,District 7,58.57,2018,4,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,56.84112285628781,96.237319,58.54663042394015
2018-04-18,District 7,54.48,2018,4,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,52.871852026815084,96.237319,54.45826234413964
2018-04-19,District 7,58.77,2018,4,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,57.03521922936716,96.237319,58.746550623441394
2018-04-20,District 7,56.97,2018,4,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,55.288351871653,96.237319,56.947268827930166
2018-04-23,District 7,57.2,2018,4,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,55.511562700694256,96.237319,57.17717705735661
2018-04-24,District 7,54.21,2018,4,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,52.609821923157966,96.237319,54.188370074812966
2018-04-26,District 7,56.72,2018,4,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,55.04573140530381,96.237319,56.69736857855361
2018-04-27,District 7,55.7,2018,4,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,54.05583990259913,96.237319,55.677775561097256
2018-05-02,District 7,64.19,2018,5,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,62.29523093981756,96.237319,64.16438802992518
2018-05-03,District 7,62.29,2018,5,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,60.451315395563725,96.237319,62.26514613466333
2018-05-04,District 7,62.64,2018,5,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,60.79098404845259,96.237319,62.615006483790516
2018-05-07,District 7,64.06,2018,5,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,62.16906829731598,96.237319,64.03443990024937
2018-05-08,District 7,65.83,2018,5,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,63.88682119906823,96.237319,65.80373366583541
2018-05-09,District 7,66.67,2018,5,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,64.7020259660015,96.237319,66.64339850374064
2018-05-10,District 7,63.55,2018,5,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,61.674122545963634,96.237319,63.52464339152119
2018-05-11,District 7,63.04,2018,5,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,61.179176794611294,96.237319,63.01484688279301
2018-05-14,District 7,63.06,2018,5,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,61.19858643191923,96.237319,63.03483890274314
2018-05-15,District 7,64.77,2018,5,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,62.85811042174767,96.237319,64.7441566084788
2018-05-16,District 7,65.4,2018,5,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,63.46951399694763,96.237319,65.37390523690773
2018-05-17,District 7,64.22,2018,5,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,62.32434539577946,96.237319,64.19437605985037
2018-05-18,District 7,65.53,2018,5,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,63.59567663944921,96.237319,65.50385336658353
2018-05-21,District 7,64.43,2018,5,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,62.528146587512786,96.237319,64.40429226932667
2018-05-22,District 7,62.68,2018,5,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,60.82980332306846,96.237319,62.65499052369077
2018-05-23,District 7,65.69,2018,5,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,63.75095373791268,96.237319,65.66378952618453
2018-05-24,District 7,65.16,2018,5,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,63.236598349252404,96.237319,65.13400099750622
2018-05-25,District 7,63.83,2018,5,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,61.945857468274724,96.237319,63.80453167082294
2018-05-28,District 7,66.87,2018,5,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,64.89612233908086,96.237319,66.84331870324189
2018-05-29,District 7,66.6,2018,5,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,64.63409223542372,96.237319,66.57342643391519
2018-05-30,District 7,63.58,2018,5,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,61.70323700192554,96.237319,63.55463142144637
2018-05-31,District 7,62.64,2018,5,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,60.79098404845259,96.237319,62.615006483790516
2018-06-01,District 7,65.3,2018,6,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,63.37246581040795,96.237319,65.2739451371571
2018-06-04,District 7,67.26,2018,6,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,65.2746102665856,96.237319,67.23316309226932
2018-06-05,District 7,66.78,2018,6,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,64.80877897119515,96.237319,66.75335461346633
2018-06-06,District 7,63.52,2018,6,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,61.64500809000174,96.237319,63.49465536159601
2018-06-07,District 7,63.75,2018,6,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,61.86821891904299,96.237319,63.724563591022445
2018-06-08,District 7,63.6,2018,6,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,61.722646639233474,96.237319,63.574623441396504
2018-06-11,District 7,66.77,2018,6,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,64.79907415254118,96.237319,66.74335860349126
2018-06-12,District 7,65.64,2018,6,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,63.70242964464285,96.237319,65.61380947630923
2018-06-13,District 7,66.2,2018,6,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,64.24589948926503,96.237319,66.17358603491272
2018-06-14,District 7,64.53,2018,6,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,62.62519477405245,96.237319,64.50425236907729
2018-06-15,District 7,67.05,2018,6,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,65.07080907485226,96.237319,67.023246882793
2018-06-18,District 7,66.19,2018,6,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,64.23619467061106,96.237319,66.16359002493765
2018-06-19,District 7,63.32,2018,6,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,61.450911716922384,96.237319,63.29473516209476
2018-06-20,District 7,66.15,2018,6,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,64.1973753959952,96.237319,66.1236059850374
2018-06-21,District 7,63.85,2018,6,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,61.96526710558266,96.237319,63.82452369077306
2018-06-22,District 7,65.57,2018,6,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,63.63449591406507,96.237319,65.54383740648377
2018-06-25,District 7,64.23,2018,6,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,62.33405021443343,96.237319,64.20437206982544
2018-06-26,District 7,63.73,2018,6,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,61.84880928173505,96.237319,63.70457157107231
2018-06-27,District 7,63.09,2018,6,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,61.227700887881134,96.237319,63.064826932668325
2018-06-28,District 7,67.2,2018,6,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,65.21638135466179,96.237319,67.17318703241895
2018-06-29,District 7,67.87,2018,6,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,65.86660420447761,96.237319,67.84291970074813
2018-07-02,District 7,65.85,2018,7,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,63.90623083637616,96.237319,65.82372568578553
2018-07-03,District 7,67.94,2018,7,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,65.93453793505537,96.237319,67.91289177057355
2018-07-04,District 7,64.75,2018,7,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,62.83870078443974,96.237319,64.72416458852868
2018-07-05,District 7,67.48,2018,7,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,65.48811627697287,96.237319,67.4530753117207
2018-07-06,District 7,65.92,2018,7,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,63.97416456695394,96.237319,65.89369775561097
2018-07-09,District 7,63.74,2018,7,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,61.85851410038902,96.237319,63.714567581047376
2018-07-10,District 7,66.2,2018,7,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,64.24589948926503,96.237319,66.17358603491272
2018-07-11,District 7,66.65,2018,7,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,64.68261632869357,96.237319,66.62340648379053
2018-07-12,District 7,64.39,2018,7,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,62.48932731289691,96.237319,64.36430822942643
2018-07-13,District 7,66.39,2018,7,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,64.43029104369042,96.237319,66.3635102244389
2018-07-16,District 7,63.2,2018,7,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,61.33445389307477,96.237319,63.17478304239401
2018-07-17,District 7,65.49,2018,7,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,63.556857364833334,96.237319,65.46386932668328
2018-07-18,District 7,67.59,2018,7,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,65.59486928216651,96.237319,67.56303142144638
2018-07-19,District 7,66.0,2018,7,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,64.05180311618568,96.237319,65.97366583541147
2018-07-20,District 7,63.59,2018,7,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,61.71294182057951,96.237319,63.56462743142144
2018-07-23,District 7,66.39,2018,7,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,64.43029104369042,96.237319,66.3635102244389
2018-07-24,District 7,64.39,2018,7,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,62.48932731289691,96.237319,64.36430822942643
2018-07-25,District 7,66.24,2018,7,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,64.28471876388089,96.237319,66.21357007481295
2018-07-26,District 7,64.18,2018,7,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,62.2855261211636,96.237319,64.15439201995012
2018-07-27,District 7,65.94,2018,7,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,63.993574204261876,96.237319,65.9136897755611
2018-07-30,District 7,65.77,2018,7,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,63.828592287144424,96.237319,65.74375760598502
2018-07-31,District 7,66.82,2018,7,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,64.84759824581101,96.237319,66.79333865336658
2018-08-01,District 7,68.28,2018,8,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,66.26450176929028,96.237319,68.25275610972568
2018-08-02,District 7,70.86,2018,8,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,68.7683449820139,96.237319,70.83172668329176
2018-08-03,District 7,66.4,2018,8,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,64.43999586234439,96.237319,66.37350623441395
2018-08-06,District 7,67.56,2018,8,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,65.56575482620461,96.237319,67.5330433915212
2018-08-07,District 7,67.39,2018,8,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,65.40077290908717,96.237319,67.36311122194513
2018-08-08,District 7,66.38,2018,8,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,64.42058622503644,96.237319,66.35351421446383
2018-08-09,District 7,66.06,2018,8,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,64.11003202810949,96.237319,66.03364189526184
2018-08-10,District 7,66.17,2018,8,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,64.21678503330313,96.237319,66.14359800498752
2018-08-13,District 7,69.56,2018,8,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,67.50671855699812,96.237319,69.53224538653366
2018-08-14,District 7,70.14,2018,8,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,68.06959803892823,96.237319,70.11201396508727
2018-08-15,District 7,70.16,2018,8,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,68.08900767623616,96.237319,70.1320059850374
2018-08-16,District 7,69.51,2018,8,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,67.45819446372829,96.237319,69.48226533665836
2018-08-17,District 7,67.04,2018,8,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,65.0611042561983,96.237319,67.01325087281795
2018-08-20,District 7,68.39,2018,8,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,66.37125477448392,96.237319,68.36271221945137
2018-08-21,District 7,67.5,2018,8,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,65.5075259142808,96.237319,67.47306733167082
2018-08-22,District 7,68.89,2018,8,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,66.85649570718229,96.237319,68.86251271820448
2018-08-23,District 7,66.87,2018,8,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,64.89612233908086,96.237319,66.84331870324189
2018-08-24,District 7,70.42,2018,8,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,68.34133296123933,96.237319,70.39190224438903
2018-08-27,District 7,66.66,2018,8,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,64.69232114734753,96.237319,66.63340249376559
2018-08-28,District 7,70.25,2018,8,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,68.17635104412187,96.237319,70.22197007481296
2018-08-29,District 7,70.8,2018,8,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,68.7101160700901,96.237319,70.77175062344139
2018-08-30,District 7,69.15,2018,8,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,67.10882099218546,96.237319,69.1224089775561
2018-08-31,District 7,68.25,2018,8,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,66.23538731332837,96.237319,68.22276807980049
2018-09-03,District 7,68.3,2018,9,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,66.28391140659821,96.237319,68.2727481296758
2018-09-04,District 7,69.79,2018,9,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,67.72992938603937,96.237319,69.7621536159601
2018-09-05,District 7,68.77,2018,9,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,66.74003788333468,96.237319,68.74256059850373
2018-09-06,District 7,67.04,2018,9,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,65.0611042561983,96.237319,67.01325087281795
2018-09-07,District 7,69.79,2018,9,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,67.72992938603937,96.237319,69.7621536159601
2018-09-10,District 7,66.19,2018,9,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,64.23619467061106,96.237319,66.16359002493765
2018-09-11,District 7,69.98,2018,9,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,67.91432094046476,96.237319,69.95207780548628
2018-09-12,District 7,68.4,2018,9,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,66.38095959313789,96.237319,68.37270822942644
2018-09-13,District 7,70.09,2018,9,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,68.0210739456584,96.237319,70.06203391521197
2018-09-14,District 7,70.97,2018,9,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,68.87509798720754,96.237319,70.94168279301745
2018-09-17,District 7,67.76,2018,9,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,65.75985119928397,96.237319,67.73296359102244
2018-09-18,District 7,67.22,2018,9,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,65.23579099196972,96.237319,67.19317905236906
2018-09-19,District 7,69.67,2018,9,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,67.61347156219176,96.237319,69.64220149625935
2018-09-20,District 7,68.63,2018,9,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,66.60417042217914,96.237319,68.60261645885286
2018-09-21,District 7,67.42,2018,9,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,65.42988736504907,96.237319,67.39309925187031
2018-09-24,District 7,70.59,2018,9,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,68.50631487835678,96.237319,70.56183441396509
2018-09-25,District 7,69.72,2018,9,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,67.6619956554616,96.237319,69.69218154613466
2018-09-26,District 7,70.3,2018,9,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,68.22487513739172,96.237319,70.27195012468826
2018-09-27,District 7,68.22,2018,9,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,66.20627285736647,96.237319,68.1927800498753
2018-09-28,District 7,66.02,2018,9,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,64.07121275349361,96.237319,65.99365785536159
2018-10-01,District 7,68.34,2018,10,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,66.32273068121408,96.237319,68.31273216957605
2018-10-02,District 7,68.51,2018,10,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,66.48771259833154,96.237319,68.48266433915212
2018-10-03,District 7,69.55,2018,10,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,67.49701373834415,96.237319,69.52224937655859
2018-10-04,District 7,70.23,2018,10,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,68.15694140681394,96.237319,70.20197805486285
2018-10-05,District 7,70.18,2018,10,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,68.10841731354411,96.237319,70.15199800498753
2018-10-08,District 7,69.52,2018,10,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,67.46789928238225,96.237319,69.49226134663341
2018-10-09,District 7,70.46,2018,10,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,68.38015223585519,96.237319,70.43188628428926
2018-10-10,District 7,69.72,2018,10,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,67.6619956554616,96.237319,69.69218154613466
2018-10-11,District 7,66.86,2018,10,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,64.88641752042689,96.237319,66.83332269326682
2018-10-12,District 7,70.33,2018,10,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,68.25398959335362,96.237319,70.30193815461345
2018-10-15,District 7,68.61,2018,10,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,66.58476078487121,96.237319,68.58262443890274
2018-10-16,District 7,67.56,2018,10,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,65.56575482620461,96.237319,67.5330433915212
2018-10-17,District 7,70.98,2018,10,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,68.88480280586151,96.237319,70.95167880299252
2018-10-18,District 7,69.43,2018,10,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,67.38055591449655,96.237319,69.40229725685786
2018-10-19,District 7,68.58,2018,10,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,66.5556463289093,96.237319,68.55263640897755
2018-10-22,District 7,69.61,2018,10,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,67.55524265026796,96.237319,69.58222543640898
2018-10-23,District 7,68.5,2018,10,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,66.47800777967757,96.237319,68.47266832917705
2018-10-24,District 7,67.03,2018,10,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,65.05139943754433,96.237319,67.00325486284288
2018-10-25,District 7,70.52,2018,10,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,68.438381147779,96.237319,70.49186234413965
2018-10-26,District 7,67.51,2018,10,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,65.51723073293478,96.237319,67.48306334164589
2018-10-29,District 7,69.54,2018,10,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,67.4873089196902,96.237319,69.51225336658354
2018-10-30,District 7,66.06,2018,10,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,64.11003202810949,96.237319,66.03364189526184
2018-10-31,District 7,69.68,2018,10,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,67.62317638084573,96.237319,69.65219750623442
2018-11-01,District 7,68.7,2018,11,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,66.67210415275692,96.237319,68.6725885286783
2018-11-02,District 7,67.03,2018,11,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,65.05139943754433,96.237319,67.00325486284288
2018-11-05,District 7,69.24,2018,11,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,67.19616436007115,96.237319,69.21237306733165
2018-11-06,District 7,68.65,2018,11,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,66.62358005948708,96.237319,68.62260847880299
2018-11-07,District 7,70.65,2018,11,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,68.56454379028058,96.237319,70.62181047381546
2018-11-08,District 7,68.25,2018,11,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,66.23538731332837,96.237319,68.22276807980049
2018-11-09,District 7,69.29,2018,11,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,67.244688453341,96.237319,69.26235311720698
2018-11-12,District 7,66.68,2018,11,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,64.71173078465547,96.237319,66.65339451371571
2018-11-13,District 7,68.63,2018,11,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,66.60417042217914,96.237319,68.60261645885286
2018-11-14,District 7,68.28,2018,11,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,66.26450176929028,96.237319,68.25275610972568
2018-11-15,District 7,70.22,2018,11,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,68.14723658815997,96.237319,70.19198204488777
2018-11-16,District 7,66.34,2018,11,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,64.38176695042058,96.237319,66.31353017456358
2018-11-19,District 7,68.58,2018,11,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,66.5556463289093,96.237319,68.55263640897755
2018-11-20,District 7,70.2,2018,11,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,68.12782695085204,96.237319,70.17199002493764
2018-11-21,District 7,66.98,2018,11,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,65.0028753442745,96.237319,66.95327481296758
2018-11-22,District 7,66.63,2018,11,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,64.66320669138562,96.237319,66.6034144638404
2018-11-23,District 7,67.75,2018,11,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,65.75014638063,96.237319,67.72296758104737
2018-11-26,District 7,69.15,2018,11,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,67.10882099218546,96.237319,69.1224089775561
2018-11-27,District 7,68.84,2018,11,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,66.80797161391246,96.237319,68.81253266832917
2018-11-28,District 7,67.15,2018,11,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,65.16785726139194,96.237319,67.12320698254364
2018-11-29,District 7,67.75,2018,11,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,65.75014638063,96.237319,67.72296758104737
2018-11-30,District 7,69.31,2018,11,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,67.26409809064893,96.237319,69.2823451371571
2018-12-03,District 7,71.32,2018,12,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,69.2147666400964,96.237319,71.29154314214462
2018-12-04,District 7,73.01,2018,12,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,70.85488099261693,96.237319,72.98086882793017
2018-12-05,District 7,73.04,2018,12,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,70.88399544857883,96.237319,73.01085685785537
2018-12-06,District 7,73.41,2018,12,100.25,100.03991617603035,1.0304159569135067,96237319.0,0.011140740475503952,101.47,71.24307373877562,96.237319,73.38070922693267
